Group,Age1,Age2,
NoRad_Other CNS_70,-5.417172427056201,0.6064669237982088,
NoRad_HL_70,-11.480796999035555,-10.261106773314765,
NoRad_NHL_70,-8.369332708835586,-6.977417363494553,
NoRad_Kidney_70,-8.368184346355662,-7.388689371212919,
NoRad_NBL_70,-11.552008492998525,-10.49605039703107,
NoRad_STS_70,-9.92439225717267,-8.818787742758062,
NoRad_Ewings_70,-7.7808032668523595,-6.955742273751511,
NoRad_Osteosarcoma_70,-10.412036745745873,-8.139821666349079,
NoRad_OtherBoneTumor_70,-2.0883016360332363,-0.6707084365755236,
Rad_ALL_70,-8.277528745857396,-5.2037731406463905,
Rad_AML_70,-12.920960909369803,-9.755620818500702,
Rad_OtherLeukemia_70,-20.028993447351922,-15.319402147329427,
Rad_Astrocytoma_70,-22.24400507293847,-16.697966812686452,
Rad_Medulloblastoma_70,-22.180498137526158,-17.61054445741881,
Rad_Other CNS_70,-17.476877454171905,-14.144840066870643,
Rad_HL_70,-21.273184487059716,-20.74759282174726,
Rad_NHL_70,-13.076129974884978,-11.098310393763583,
Rad_Kidney_70,-14.341493152503752,-12.959106031216123,
Rad_NBL_70,-14.744978372367648,-13.867209350779397,
Rad_STS_70,-16.236904253681296,-14.05854081709667,
Rad_Ewings_70,-17.683945878778722,-14.73355886230349,
Rad_Osteosarcoma_70,-15.17453251851692,-11.523811315413766,
Rad_OtherBoneTumor_70,8.11078661335921,NaN,
NoRad_ALL_80,-4.935625775175637,-3.922176204038422,
NoRad_AML_80,-9.021462462209954,-7.094689387022058,
NoRad_OtherLeukemia_80,-9.98400255339557,-6.323689254170063,
NoRad_Astrocytoma_80,-7.887400889883644,-5.847539783058522,
NoRad_Medulloblastoma_80,-6.645601172615827,NaN,
NoRad_Other CNS_80,-8.805887626939906,-7.208876193582256,
NoRad_HL_80,-11.379579026118492,-9.73788937825283,
NoRad_NHL_80,-9.067803040685774,-7.818192356650954,
NoRad_Kidney_80,-9.475307310017513,-8.31905839521113,
NoRad_NBL_80,-13.026014631819791,-12.1892021919967,
NoRad_STS_80,-10.115295396109133,-8.777030337111086,
NoRad_Ewings_80,-11.636299830925878,-9.887995613766563,
NoRad_Osteosarcoma_80,-11.72951092370566,-9.582116367378433,
NoRad_OtherBoneTumor_80,-3.491833793776564,-2.454490725598646,
Rad_ALL_80,-8.253002821822719,-5.596726068589959,
Rad_AML_80,-15.716116252078024,-12.145378807692289,
Rad_OtherLeukemia_80,-13.74041543878458,-10.096317404516881,
Rad_Astrocytoma_80,-22.763494943676278,-17.56149582589935,
Rad_Medulloblastoma_80,-24.34539764272573,-20.29175980974918,
Rad_Other CNS_80,-21.328317466353248,-18.403990312769622,
Rad_HL_80,-19.003644252005024,-18.06067894836059,
Rad_NHL_80,-12.254858455442928,-10.69307045556448,
Rad_Kidney_80,-16.480620261361075,-14.786352186069351,
Rad_NBL_80,-17.55409612356199,-15.832528971179634,
Rad_STS_80,-18.249951595216388,-15.89899021849886,
Rad_Ewings_80,-18.543521766791713,-15.37402626108782,
Rad_Osteosarcoma_80,-9.357347084113094,-7.3584782130750455,
Rad_OtherBoneTumor_80,-8.167757326157648,NaN,
NoRad_ALL_90,-4.687244469944588,-3.7061079992229082,
NoRad_AML_90,-10.191379456967603,-8.333893799308498,
NoRad_OtherLeukemia_90,-10.28687246050324,-7.9361475012868254,
NoRad_Astrocytoma_90,-8.190033128216648,-6.754158248792791,
NoRad_Medulloblastoma_90,-12.883498666821666,-10.241496774352207,
NoRad_Other CNS_90,-9.883494016123805,-9.464621871337584,
NoRad_HL_90,-10.049785114068008,-8.756598564760182,
NoRad_NHL_90,-8.499927339924511,-7.243317404768888,
NoRad_Kidney_90,-8.796105036627395,-7.774044541613591,
NoRad_NBL_90,-13.249086688759895,-12.237371318728293,
NoRad_STS_90,-10.012093914472274,-8.49019193086015,
NoRad_Ewings_90,-12.75742543899048,-10.502949821230374,
NoRad_Osteosarcoma_90,-12.286045518667684,-10.123383679414928,
NoRad_OtherBoneTumor_90,-9.286319424843008,-7.768689719756139,
Rad_ALL_90,-7.938987566100998,-5.633927028216789,
Rad_AML_90,-20.316394630126936,-16.83287432309713,
Rad_OtherLeukemia_90,-14.052115751164841,-10.540007909583537,
Rad_Astrocytoma_90,-22.400222908197513,-17.525625256307464,
Rad_Medulloblastoma_90,-24.870895836729495,-20.707065488489818,
Rad_Other CNS_90,-24.855946640300836,-21.21320618193974,
Rad_HL_90,-15.81418026506838,-14.840308904794526,
Rad_NHL_90,-13.099026823516937,-11.105754011055708,
Rad_Kidney_90,-15.851438096583053,-13.63562262168405,
Rad_NBL_90,-20.996275805689287,-18.687532210494155,
Rad_STS_90,-16.190201439518745,-13.69642989757434,
Rad_Ewings_90,-18.9726505736687,-15.764562308837768,
Rad_Osteosarcoma_90,-11.126080583074653,-7.440681514066114,
Rad_OtherBoneTumor_90,-16.237894184602716,-12.941875098670899,
NoRad_brain_70,-8.237856166886388,-6.401897995900043,
NoRad_bone_70,-10.654242985004359,-8.603187597746313,
NoRad_sts_70,-9.92439225717267,-8.818787742758062,
NoRad_solid_70,-11.296952032712078,-10.3933984415074,
NoRad_leuk_70,-6.818417880493378,-5.287816002856218,
NoRad_lymp_70,-11.032855367337248,-9.74561391388744,
Rad_brain_70,-23.61589760735869,-18.488672093559494,
Rad_bone_70,-17.94838856067372,-14.877583235633253,
Rad_sts_70,-16.236904253681296,-14.05854081709667,
Rad_solid_70,-15.378856082499986,-13.990583457997886,
Rad_leuk_70,-9.31866728122727,-6.2665333938300165,
Rad_lymp_70,-19.586155155337337,-18.66580039368135,
NoRad_brain_80,-9.033212087301777,-7.099167969044146,
NoRad_bone_80,-12.237075048584579,-10.088981287517981,
NoRad_sts_80,-10.115295396109133,-8.777030337111086,
NoRad_solid_80,-12.320429919952296,-11.199861693785692,
NoRad_leuk_80,-6.007268551185405,-5.114351305095184,
NoRad_lymp_80,-10.188506160018129,-9.032003564805251,
Rad_brain_80,-24.704612442458178,-20.21039690291112,
Rad_bone_80,-18.20296035190929,-15.412103881006274,
Rad_sts_80,-18.249951595216388,-15.89899021849886,
Rad_solid_80,-17.46873045626038,-15.604000133743263,
Rad_leuk_80,-9.867349886288302,-7.132330624386057,
Rad_lymp_80,-18.120926540948112,-16.724076542815276,
NoRad_brain_90,-9.5159823728197,-8.34708989552341,
NoRad_bone_90,-13.360865899016922,-11.089263394565577,
NoRad_sts_90,-10.012093914472274,-8.49019193086015,
NoRad_solid_90,-12.400071682888509,-11.45496096166282,
NoRad_leuk_90,-5.713509360177341,-4.820621172378239,
NoRad_lymp_90,-9.453575498283264,-8.055114357793414,
Rad_brain_90,-25.853944465480012,-21.93342214152031,
Rad_bone_90,-19.884925614692655,-16.978844249340476,
Rad_sts_90,-16.190201439518745,-13.69642989757434,
Rad_solid_90,-18.374591599408504,-15.86256807860957,
Rad_leuk_90,-10.69338775516826,-8.188742689262156,
Rad_lymp_90,-16.174457068584765,-14.900719175871778,
NoRad_ALL,-4.883731186353685,-3.8481125529019806,
NoRad_AML,-10.088996857252049,-8.105578841010455,
NoRad_OtherLeukemia,-11.27802525112886,-8.44814995719139,
NoRad_Astrocytoma,-8.300032857025798,-6.622551312109465,
NoRad_Medulloblastoma,-12.983081447118792,-10.30396101531754,
NoRad_Other CNS,-9.764156048109058,-9.513543514162862,
NoRad_HL,-11.41453855979357,-9.855624422185514,
NoRad_NHL,-9.069157265255278,-7.672366660370258,
NoRad_Kidney,-9.159112470686026,-8.183906172475389,
NoRad_NBL,-13.359623938819283,-12.480860173135355,
NoRad_STS,-10.877518630066724,-9.293043137124599,
NoRad_Ewings,-13.171000552568884,-11.07004041007275,
NoRad_Osteosarcoma,-12.223857489153517,-9.935128485158344,
NoRad_OtherBoneTumor,-8.246121540518587,-7.084026776415129,
Rad_ALL,-8.514885479233598,-5.896676001367595,
Rad_AML,-17.997106214411716,-14.681043981138323,
Rad_OtherLeukemia,-17.425272838214482,-13.530996164773462,
Rad_Astrocytoma,-23.02239692101449,-18.024515770113226,
Rad_Medulloblastoma,-25.092568811640085,-20.894282222790117,
Rad_Other CNS,-23.206496838169848,-20.02929009474572,
Rad_HL,-19.004026997288648,-18.4072049425277,
Rad_NHL,-13.29892467994523,-11.34586007432668,
Rad_Kidney,-16.398522432959865,-14.436732872040132,
Rad_NBL,-18.63150166720593,-16.622165842632725,
Rad_STS,-17.606643221286447,-15.212133208358331,
Rad_Ewings,-19.558804811378288,-16.5020120909246,
Rad_Osteosarcoma,-15.04317543163993,-12.06342798310552,
Rad_OtherBoneTumor,-16.617212931232636,-13.106107278068066,
NoRad_brain,-9.456661161462428,-8.01935055400726,
NoRad_bone,-12.857680081040357,-10.611692308269241,
NoRad_sts,-10.877518630066724,-9.293043137124599,
NoRad_solid,-12.47588026561607,-11.50251133074876,
NoRad_leuk,-6.020346669829756,-5.1892491129005265,
NoRad_lymp,-10.054031360629239,-8.716929520926527,
Rad_brain,-25.516755252996134,-21.28625746408087,
Rad_bone,-19.740302315177168,-16.636024066138454,
Rad_sts,-17.606643221286447,-15.212133208358331,
Rad_solid,-17.540399053512267,-15.56451733636868,
Rad_leuk,-10.328862991294855,-7.558953646748321,
Rad_lymp,-18.558188592102383,-17.233323957941423,
ALL grp: 1970s-like,-7.014682654216742,-4.266900870314544,
ALL grp: 1980s SR-like,-4.973506883668719,-3.2779786642992406,
ALL grp: 1980s HR-like,-7.05796331232029,-4.80717657081378,
ALL grp: 1990s HR-like,-5.024249061375784,-3.838771129809487,
ALL grp: 1990s SR/Essig,-4.154846693269619,-3.26214142209011,
ALL grp: Other,-5.500261835821888,-4.263593537252831,
ALL grp: Relapse/Transplant,-13.609442058685438,-9.657644331423938,
NHS: Level 1,-5.547651321543711,-4.895988122177457,
NHS: Level 2,-11.843010215877626,-10.720476426052741,
NHS: Level 3,-19.20365563037641,-16.651063775394505,
M-HL grp: Salvage,-22.01151140491784,-19.00025058021398,
M-HL grp: Extended,-19.51566445163575,-18.08752000561755,
M-HL grp: Chest RT>=35 plus chemo,-18.163175905101873,-16.766644522728313,
M-HL grp: Chest RT>=35 no chemo,-17.0246642677578,-15.775119355971725,
M-HL grp: Chest RT<35 plus chemo,-13.465003995188177,-11.931092642876877,
M-HL grp: Chemo without chest RT,-8.801488664641546,-7.703996024538597,
M-HL grp: Other,-12.207413167389944,-11.017360977491578,
F-HL grp: Salvage,-25.51165761982181,-25.358951181835273,
F-HL grp: Extended,-22.91131661740385,-23.681326733171147,
F-HL grp: Chest RT>=35 plus chemo,-21.039504036899878,-21.53640534166707,
F-HL grp: Chest RT>=35 no chemo,-20.321040430336964,-21.052089982862427,
F-HL grp: Chest RT<35 plus chemo,-15.713346199996188,-15.179736291115177,
F-HL grp: Chemo without chest RT,-9.800308473868668,-9.171396123888528,
F-HL grp: Other,-11.788920323681019,-11.516844255136803,
M-HL grp 2: Salvage,-22.01151140491784,-19.00025058021398,
M-HL grp 2: Extended,-19.51566445163575,-18.08752000561755,
M-HL grp 2: Chest RT>=35,-18.508846313553235,-16.92469414827606,
M-HL grp 2: [empty],NaN,NaN,
M-HL grp 2: Chest RT<35 plus chemo,-13.465003995188177,-11.931092642876877,
M-HL grp 2: Chemo without chest RT,-8.801488664641546,-7.703996024538597,
M-HL grp 2: Other,-12.207413167389944,-11.017360977491578,
F-HL grp 2: Salvage,-25.51165761982181,-25.358951181835273,
F-HL grp 2: Extended,-22.91131661740385,-23.681326733171147,
F-HL grp 2: Chest RT>=35,-21.547667318044006,-22.08150921676296,
F-HL grp 2: [empty],NaN,NaN,
F-HL grp 2: Chest RT<35 plus chemo,-15.713346199996188,-15.179736291115177,
F-HL grp 2: Chemo without chest RT,-9.800308473868668,-9.171396123888528,
F-HL grp 2: Other,-11.788920323681019,-11.516844255136803,
M-HL AHOD: Contemporary,-10.62934957600617,-9.073602269171246,
M-HL AHOD: High Chest RT,-20.228087782044632,-18.435339586327352,
M-HL AHOD: Other,-12.34692229302604,-11.07478316092191,
F-HL AHOD: Contemporary,-12.24444813743095,-11.39946674238442,
F-HL AHOD: High Chest RT,-23.54491065552326,-23.98609289121542,
F-HL AHOD: Other,-16.432871394162675,-15.75361897872402,
M-HL AHOD2: Contemporary with RT,-10.752126227929196,-9.35677551065605,
M-HL AHOD2: Contemporary without RT,-6.301928639323279,-5.10097300289118,
M-HL AHOD2: High Chest RT,-20.228087782044632,-18.435339586327352,
M-HL AHOD2: Other,-12.34692229302604,-11.07478316092191,
F-HL AHOD2: Contemporary with RT,-12.116135014010972,-12.080368780860255,
F-HL AHOD2: Contemporary without RT,-8.241919539155283,-7.311055862711797,
F-HL AHOD2: High Chest RT,-23.54491065552326,-23.98609289121542,
F-HL AHOD2: Other,-16.432871394162675,-15.75361897872402,
M-ALL grp: 1970s-like,-6.9026746048888015,-3.5829969045685743,
M-ALL grp: 1980s SR-like,-4.671547843142591,-2.801249760135434,
M-ALL grp: 1980s HR-like,-6.230248886532706,-3.8815438967006486,
M-ALL grp: 1990s HR-like,-4.333929503371472,-3.220930161497506,
M-ALL grp: 1990s SR/Essig,-3.870469629197345,-3.024050679759327,
M-ALL grp: Other,-5.042212130832652,-3.8214152295788466,
M-ALL grp: Relapse/Transplant,-16.787922519308857,-15.507422089337155,
F-ALL grp: 1970s-like,-5.245402777547554,-3.824285698732041,
F-ALL grp: 1980s SR-like,-4.402412958492263,-3.319338630925003,
F-ALL grp: 1980s HR-like,-5.863718834086242,-4.234062275536047,
F-ALL grp: 1990s HR-like,-4.289463473052635,-3.3311919171491127,
F-ALL grp: 1990s SR/Essig,-3.611319978794299,-3.0030689567772555,
F-ALL grp: Other,-4.900806443163226,-3.9069918234558685,
F-ALL grp: Relapse/Transplant,-11.170359118889422,-8.940255415357441,
