Group,LE,QALEcond,LEcond,HealthyLY,HealthyLYCond,
SurgOnly_NoTrt_Kidney,-4.469354038751447,-3.9616966269327847,-4.469354038751447,-7.986276717817304,-7.986276717817262,
SurgOnly_NoTrt_NBL,-6.5092221963773795,-5.53586300463806,-6.509222196377365,-10.943374195686992,-10.943374195686943,
SurgOnly_NoTrt_STS,-7.257880361868601,-5.8387197624603004,-7.257880361868608,-9.687772139723293,-9.687772139723265,
SurgOnly_NoTrt_Ewings,0.0,0.0,0.0,0.0,0.0,
SurgOnly_NoTrt_Osteosarcoma,-4.802004915215591,-3.919276669835547,-4.80200491521564,-7.7798325401385,-7.7798325401385,
SurgOnly_NoTrt_OtherBoneTumor,-3.807666287365876,-3.0321622835830055,-3.807666287365869,-5.77240386717731,-5.772403867177324,
AnyRad_brain,-27.324057423116273,-19.816374025204897,-27.32405742311616,-27.785905085405574,-27.785905085405535,
AnyRad_bone,-21.31351404326579,-15.391401930349605,-21.313514043265755,-24.38753997624903,-24.387539976249062,
AnyRad_sts,-17.327956200043467,-13.003493614999321,-17.327956200043523,-20.72036596370242,-20.720365963702392,
AnyRad_solid,-16.482441463479788,-12.624969082365837,-16.48244146347981,-20.48516254535172,-20.48516254535187,
AnyRad_leuk,-11.036216306119783,-8.490724982550162,-11.036216306119648,-13.209672065080106,-13.209672065080085,
AnyRad_lymp,-17.057476504496037,-12.910119610986676,-17.05747650449603,-19.772631127292634,-19.772631127292513,
ChemoOnly_brain,-13.509956628247366,-10.379097600408194,-13.509956628247323,-15.028486229974234,-15.028486229974362,
ChemoOnly_bone,-10.03670222842399,-7.81652933590334,-10.036702228423849,-15.607830005182713,-15.607830005182755,
ChemoOnly_sts,-7.928557988663357,-6.622671982548809,-7.928557988663336,-13.524450410019568,-13.524450410019533,
ChemoOnly_solid,-9.725910725840492,-7.827122442807607,-9.725910725840386,-14.321236033922304,-14.321236033922567,
ChemoOnly_leuk,-4.296007811895564,-3.8580138231768615,-4.296007811895578,-7.553216423347152,-7.553216423347017,
ChemoOnly_lymp,-4.915340578840642,-4.405127069411016,-4.9153405788405635,-10.737904144789077,-10.737904144789177,
SurgOnly_NoTrt_brain,-9.5819865687711,-7.185417052656383,-9.581986568771264,-9.38381535893592,-9.38381535893594,
SurgOnly_NoTrt_bone,-5.81220353527776,-4.567247308838574,-5.812203535277781,-8.463506430736395,-8.463506430736388,
SurgOnly_NoTrt_sts,-7.257880361868601,-5.8387197624603004,-7.257880361868608,-9.687772139723293,-9.687772139723265,
SurgOnly_NoTrt_solid,-6.639835050857869,-5.610853388388101,-6.639835050857826,-11.121108582551464,-11.121108582551436,
SurgOnly_NoTrt_leuk,-7.486759486953062,-5.8952295254092775,-7.486759486953048,-7.078017309449876,-7.078017309449862,
SurgOnly_NoTrt_lymp,-3.4555184264559955,-3.2972784082281663,-3.455518426456024,-7.325162923726857,-7.325162923726843,
AnyRad_ALL_70,-11.90984771078493,-9.126765156030558,-11.909847710784874,-13.11907429598493,-13.119074295985023,
AnyRad_AML_70,-16.662546156835347,-12.534109716120312,-16.66254615683532,-18.222507712229515,-18.222507712229522,
AnyRad_OtherLeukemia_70,-26.443567761229275,-19.634585796142815,-26.44356776122929,-26.22954429970681,-26.229544299706806,
AnyRad_Astrocytoma_70,-25.850595729559743,-18.85375625257766,-25.850595729559764,-26.310212131970474,-26.31021213197054,
AnyRad_Medulloblastoma_70,-28.706082011028776,-20.836186567379432,-28.706082011028784,-26.74783055254708,-26.747830552547068,
AnyRad_Other CNS_70,-19.973893944781814,-14.58370007318257,-19.973893944781807,-20.714017118155127,-20.714017118155134,
AnyRad_HL_70,-23.074897950612964,-17.136024373549716,-23.07489795061302,-22.956182503045234,-22.956182503045156,
AnyRad_NHL_70,-12.410262459143865,-9.589062888576201,-12.41026245914388,-15.390417507812359,-15.39041750781233,
AnyRad_Kidney_70,-12.723147614898764,-9.727838642332678,-12.723147614898707,-16.025356558895638,-16.02535655889566,
AnyRad_NBL_70,-14.052712327021311,-10.764818353344488,-14.052712327021283,-17.494638068655917,-17.494638068655874,
AnyRad_STS_70,-16.489592703032862,-12.29621254427061,-16.489592703032855,-19.08637713062744,-19.086377130627447,
AnyRad_Ewings_70,-19.096853096129344,-13.762300841512804,-19.096853096129358,-22.114922529377523,-22.114922529377566,
AnyRad_Osteosarcoma_70,-13.97658861585898,-10.231178074194887,-13.97658861585898,-17.728229030329615,-17.728229030329626,
AnyRad_OtherBoneTumor_70,-2.4529144737284128,-2.298081764380001,-2.4529144737283985,-4.721222555269641,-4.721222555269652,
ChemoOnly_ALL_70,-8.889707724774922,-6.972185512521321,-8.889707724774993,-9.884683144679869,-9.884683144679897,
ChemoOnly_AML_70,-11.705567587300628,-9.017052993789662,-11.705567587300635,-12.767963154511172,-12.76796315451115,
ChemoOnly_OtherLeukemia_70,-17.359596563082405,-13.311828557160883,-17.359596563082413,-16.512949613723322,-16.512949613723343,
ChemoOnly_Astrocytoma_70,-3.5677460557221465,-2.8977747669706773,-3.5677460557221465,-3.8082910433111223,-3.8082910433111223,
ChemoOnly_Medulloblastoma_70,NaN,NaN,NaN,NaN,NaN,
ChemoOnly_Other CNS_70,NaN,NaN,NaN,NaN,NaN,
ChemoOnly_HL_70,-6.615555124403485,-5.624100679024529,-6.6155551244034925,-13.209675294932403,-13.209675294932389,
ChemoOnly_NHL_70,-5.139167248117104,-4.547457939293594,-5.139167248117147,-9.642965072130544,-9.642965072130515,
ChemoOnly_Kidney_70,-6.874426241548662,-5.54005452408164,-6.87442624154869,-9.809414369863049,-9.809414369863042,
ChemoOnly_NBL_70,-8.76226954326144,-7.351272960424836,-8.762269543261425,-14.588105848712871,-14.588105848712857,
ChemoOnly_STS_70,-8.182974159994188,-6.74647118292058,-8.182974159994217,-13.137805250116578,-13.137805250116585,
ChemoOnly_Ewings_70,-4.535225330138928,-3.8732440477431282,-4.535225330138935,-10.051889912144155,-10.05188991214417,
ChemoOnly_Osteosarcoma_70,-7.820231392052932,-6.204602388420227,-7.820231392052932,-12.845964436704989,-12.845964436704968,
ChemoOnly_OtherBoneTumor_70,0.0,0.0,0.0,0.0,0.0,
SurgOnly_NoTrt_ALL_70,0.0,0.0,0.0,0.0,0.0,
SurgOnly_NoTrt_AML_70,0.0,0.0,0.0,0.0,0.0,
SurgOnly_NoTrt_OtherLeukemia_70,-9.296266565384542,-7.545599707665353,-9.296266565384549,-7.427354024887393,-7.4273540248874,
SurgOnly_NoTrt_Astrocytoma_70,-10.702021687676208,-8.165204055276753,-10.702021687676186,-10.725196662323178,-10.725196662323171,
SurgOnly_NoTrt_Medulloblastoma_70,-4.812952053860172,-3.703885534048773,-4.812952053860172,-3.2966471658591416,-3.2966471658591487,
SurgOnly_NoTrt_Other CNS_70,-7.747700010236514,-5.838347903893457,-7.747700010236507,-7.510927173853425,-7.510927173853439,
SurgOnly_NoTrt_HL_70,0.0,0.0,0.0,0.0,0.0,
SurgOnly_NoTrt_NHL_70,0.0,-0.50034210370967,0.0,-2.839528559170091,-2.839528559170091,
SurgOnly_NoTrt_Kidney_70,-1.3621910251779497,-1.611431318807739,-1.362191025177971,-3.218364170623836,-3.2183641706238433,
SurgOnly_NoTrt_NBL_70,-6.234475640903028,-5.314246064160585,-6.234475640903035,-9.788023681600848,-9.788023681600862,
SurgOnly_NoTrt_STS_70,-7.458893239172312,-5.949083076561124,-7.458893239172298,-10.007319571902265,-10.007319571902272,
SurgOnly_NoTrt_Ewings_70,0.0,0.0,0.0,0.0,0.0,
SurgOnly_NoTrt_Osteosarcoma_70,-3.0555240664511842,-2.6039659221358917,-3.0555240664511842,-5.729030327275481,-5.729030327275474,
SurgOnly_NoTrt_OtherBoneTumor_70,-1.5032073772281649,-1.4190969887728428,-1.5032073772281649,-3.5501861377131902,-3.5501861377131902,
AnyRad_ALL_80,-9.144167051508163,-7.1360193981495,-9.144167051508212,-11.52678382909199,-11.526783829092047,
AnyRad_AML_80,-15.88941894405557,-11.988396691297034,-15.889418944055592,-17.91377823678762,-17.91377823678765,
AnyRad_OtherLeukemia_80,-17.666527618955776,-13.226849558091882,-17.66652761895576,-18.306918407857964,-18.306918407857957,
AnyRad_Astrocytoma_80,-22.35076724522436,-16.55138535987576,-22.35076724522432,-25.556854766560228,-25.556854766560157,
AnyRad_Medulloblastoma_80,-29.039608566554328,-21.11917547277738,-29.03960856655428,-28.365593770835922,-28.365593770835943,
AnyRad_Other CNS_80,-21.348389546379416,-15.659549277131763,-21.348389546379423,-23.544538374598673,-23.54453837459864,
AnyRad_HL_80,-17.201243411638508,-13.050510947386378,-17.20124341163863,-19.95264913715839,-19.952649137158478,
AnyRad_NHL_80,-10.148777766299986,-8.039536818012849,-10.148777766299922,-14.62390996443198,-14.623909964431917,
AnyRad_Kidney_80,-12.148322836250628,-9.518209114315646,-12.148322836250635,-18.468497004905743,-18.468497004905664,
AnyRad_NBL_80,-17.675490054797628,-13.555672917861799,-17.675490054797642,-21.196273873896075,-21.196273873896082,
AnyRad_STS_80,-17.431922335167087,-13.125227950739323,-17.4319223351672,-21.4476614637614,-21.447661463761456,
AnyRad_Ewings_80,-20.39215589773051,-14.864504455886614,-20.392155897730497,-23.85870587515207,-23.858705875152054,
AnyRad_Osteosarcoma_80,-11.155278590359814,-8.561353849164284,-11.155278590359814,-14.449994979269796,-14.449994979269803,
AnyRad_OtherBoneTumor_80,-10.667147717155721,-7.8286181857925,-10.667147717155736,-14.270321997569027,-14.27032199756902,
ChemoOnly_ALL_80,-3.5269901208876036,-3.102024990227413,-3.526990120887632,-6.303455377202994,-6.303455377202972,
ChemoOnly_AML_80,-10.950546150046407,-8.500153877014846,-10.950546150046385,-11.95424510144283,-11.954245101442801,
ChemoOnly_OtherLeukemia_80,-15.933663913572971,-12.432259150284587,-15.933663913572957,-16.72275889548981,-16.722758895489818,
ChemoOnly_Astrocytoma_80,-10.559919601584284,-8.113076000140296,-10.559919601584305,-12.163000709965985,-12.16300070996602,
ChemoOnly_Medulloblastoma_80,-13.620148859327045,-10.122011222882158,-13.620148859327053,-12.553514354637485,-12.553514354637471,
ChemoOnly_Other CNS_80,-11.668708796294524,-8.399519444999768,-11.668708796294517,-11.014539901773787,-11.014539901773766,
ChemoOnly_HL_80,-4.931803376257477,-4.55013845347699,-4.931803376257463,-11.873827005483193,-11.873827005483207,
ChemoOnly_NHL_80,-4.399108568691105,-4.0339106024609706,-4.399108568691091,-10.01109084779106,-10.011090847791053,
ChemoOnly_Kidney_80,-6.877537250599019,-5.684689653052182,-6.8775372505989765,-10.890081328666454,-10.890081328666447,
ChemoOnly_NBL_80,-10.444302419659522,-8.71726579826202,-10.444302419659508,-17.195912602627686,-17.195912602627665,
ChemoOnly_STS_80,-7.626351140100709,-6.352515243331027,-7.6263511401007165,-13.02115475312884,-13.021154753128847,
ChemoOnly_Ewings_80,-6.8035228364982885,-5.680354181745983,-6.80352283649831,-13.424754612638651,-13.424754612638651,
ChemoOnly_Osteosarcoma_80,-8.784715532187377,-6.884544725056507,-8.784715532187384,-14.204087232045637,-14.204087232045602,
ChemoOnly_OtherBoneTumor_80,-1.6292077321662433,-1.9851173461000613,-1.6292077321662362,-5.33651689300806,-5.336516893008053,
SurgOnly_NoTrt_ALL_80,0.0,0.0,0.0,0.0,0.0,
SurgOnly_NoTrt_AML_80,0.0,0.0,0.0,0.0,0.0,
SurgOnly_NoTrt_OtherLeukemia_80,0.0,0.0,0.0,0.0,0.0,
SurgOnly_NoTrt_Astrocytoma_80,-8.480674616360503,-6.459878272982785,-8.480674616360439,-9.060724812601983,-9.060724812602018,
SurgOnly_NoTrt_Medulloblastoma_80,0.0,0.0,0.0,0.0,0.0,
SurgOnly_NoTrt_Other CNS_80,-10.245684612996051,-7.587195934467196,-10.245684612996094,-9.542080081422704,-9.542080081422718,
SurgOnly_NoTrt_HL_80,NaN,NaN,NaN,NaN,NaN,
SurgOnly_NoTrt_NHL_80,-0.6037273086621866,-0.9316782399812951,-0.6037273086621866,-2.9833130483742423,-2.9833130483742423,
SurgOnly_NoTrt_Kidney_80,-2.6097018609200546,-2.464138408603148,-2.609701860920069,-5.7170755384179515,-5.717075538417944,
SurgOnly_NoTrt_NBL_80,-6.406389358436769,-5.460558073416621,-6.406389358436726,-10.614656139574777,-10.614656139574798,
SurgOnly_NoTrt_STS_80,-4.861356805822652,-4.042166713690023,-4.861356805822616,-7.750832372772187,-7.750832372772223,
SurgOnly_NoTrt_Ewings_80,NaN,NaN,NaN,NaN,NaN,
SurgOnly_NoTrt_Osteosarcoma_80,-4.598251536107185,-3.7582157901389763,-4.598251536107178,-7.463247319787271,-7.463247319787264,
SurgOnly_NoTrt_OtherBoneTumor_80,-2.1506696304448383,-1.9264166499770496,-2.150669630444824,-4.098337280357271,-4.098337280357278,
AnyRad_ALL_90,-6.531366201284499,-5.231822841055838,-6.531366201284541,-9.777507935807463,-9.777507935807442,
AnyRad_AML_90,-18.073057451343296,-13.699878227647552,-18.07305745134328,-22.1815189063527,-22.181518906352707,
AnyRad_OtherLeukemia_90,-15.765303585315763,-11.793537427388777,-15.765303585315792,-17.434866448691047,-17.434866448691032,
AnyRad_Astrocytoma_90,-20.178007207181523,-15.033515404755388,-20.17800720718148,-24.713646993977953,-24.713646993977882,
AnyRad_Medulloblastoma_90,-26.445544326996718,-19.204309241132563,-26.44554432699679,-26.89911551403361,-26.89911551403368,
AnyRad_Other CNS_90,-24.53977819173739,-18.20703080445874,-24.539778191737412,-27.859444872250904,-27.85944487225087,
AnyRad_HL_90,-10.823084470114154,-8.743179731493555,-10.823084470114182,-16.383265221107195,-16.38326522110718,
AnyRad_NHL_90,-8.926969641629157,-7.356978743958813,-8.926969641629178,-15.404321456858014,-15.404321456857993,
AnyRad_Kidney_90,-12.069196791489944,-9.656068984962936,-12.06919679148993,-18.443857923959946,-18.443857923959968,
AnyRad_NBL_90,-25.8199304383294,-19.6285232722731,-25.819930438329457,-27.825791965343917,-27.825791965343846,
AnyRad_STS_90,-16.157703735467322,-12.285902319721764,-16.15770373546733,-19.96730037122483,-19.967300371224887,
AnyRad_Ewings_90,-21.021015172562784,-15.21679010357164,-21.021015172562713,-24.67287088676099,-24.672870886760972,
AnyRad_Osteosarcoma_90,-19.54972435874773,-14.40319430597274,-19.549724358747717,-21.897397034799596,-21.89739703479958,
AnyRad_OtherBoneTumor_90,-15.669422349480676,-11.584662002340313,-15.669422349480676,-20.184305211661027,-20.18430521166104,
ChemoOnly_ALL_90,-2.036680810594035,-2.2781369382338283,-2.0366808105939356,-5.666792656831689,-5.666792656831582,
ChemoOnly_AML_90,-9.228099221947076,-7.521912407736991,-9.22809922194709,-11.596319378354046,-11.596319378354089,
ChemoOnly_OtherLeukemia_90,-9.73999577219007,-7.72874370569096,-9.73999577219005,-12.24530469107306,-12.245304691073066,
ChemoOnly_Astrocytoma_90,-10.05946572450263,-7.963194380989449,-10.059465724502672,-13.008500385377538,-13.008500385377545,
ChemoOnly_Medulloblastoma_90,-14.611134843393287,-10.942250769267687,-14.611134843393295,-14.124897997705062,-14.124897997705055,
ChemoOnly_Other CNS_90,-13.900551242988307,-10.273391876119952,-13.900551242988314,-14.149204655015794,-14.14920465501578,
ChemoOnly_HL_90,-3.834982552797925,-3.728132730897258,-3.8349825527979746,-10.768773080652487,-10.768773080652544,
ChemoOnly_NHL_90,-3.6968411603536424,-3.3827805817544245,-3.696841160353621,-9.33925722464432,-9.33925722464437,
ChemoOnly_Kidney_90,-5.942748807243333,-5.1038557854926765,-5.942748807243234,-10.140836155739727,-10.14083615573972,
ChemoOnly_NBL_90,-11.458347911607277,-9.574163441540463,-11.458347911607234,-17.62366548247345,-17.62366548247352,
ChemoOnly_STS_90,-5.690718741107176,-5.05017519523075,-5.6907187411071405,-11.475772216811741,-11.475772216811684,
ChemoOnly_Ewings_90,-6.272923329479667,-5.398278056391213,-6.272923329479617,-14.064602574765367,-14.064602574765352,
ChemoOnly_Osteosarcoma_90,-10.676034730395372,-8.441258163967262,-10.67603473039538,-16.094601432680548,-16.094601432680548,
ChemoOnly_OtherBoneTumor_90,-5.2638728675580495,-4.66228770956252,-5.263872867558042,-11.38724819316512,-11.387248193165107,
SurgOnly_NoTrt_ALL_90,0.0,0.0,0.0,0.0,0.0,
SurgOnly_NoTrt_AML_90,-0.2560296221241032,-1.1376630239484697,-0.256029622124089,-1.1327298637137204,-1.1327298637137204,
SurgOnly_NoTrt_OtherLeukemia_90,0.0,0.0,0.0,0.0,0.0,
SurgOnly_NoTrt_Astrocytoma_90,-6.115745820616425,-4.674291560892023,-6.115745820616382,-6.747450539104108,-6.747450539104108,
SurgOnly_NoTrt_Medulloblastoma_90,-7.7955527517703445,-5.854983499816811,-7.7955527517703445,-6.590945460502233,-6.5909454605022475,
SurgOnly_NoTrt_Other CNS_90,-9.594329714572297,-7.213020296654214,-9.594329714572304,-9.660892134850997,-9.660892134850997,
SurgOnly_NoTrt_HL_90,0.0,-0.22987309691283997,0.0,0.0,0.0,
SurgOnly_NoTrt_NHL_90,0.0,-0.20698152334656328,0.0,-0.5857943557547074,-0.5857943557547074,
SurgOnly_NoTrt_Kidney_90,-3.0981587367066226,-3.088683272982152,-3.0981587367066155,-6.7711646915363914,-6.771164691536384,
SurgOnly_NoTrt_NBL_90,-5.663308526770493,-4.9613577418345045,-5.6633085267704075,-10.683947020969114,-10.683947020969129,
SurgOnly_NoTrt_STS_90,NaN,NaN,NaN,NaN,NaN,
SurgOnly_NoTrt_Ewings_90,NaN,NaN,NaN,NaN,NaN,
SurgOnly_NoTrt_Osteosarcoma_90,-1.3863820480169267,-1.519644561730793,-1.3863820480169409,-4.1347135005533175,-4.1347135005533175,
SurgOnly_NoTrt_OtherBoneTumor_90,0.0,-0.21109505615562085,0.0,0.0,0.0,
AnyRad_brain_70,-27.7043380222144,-20.15393059819881,-27.704338022214493,-26.93714965883955,-26.937149658839612,
AnyRad_bone_70,-18.86747836544056,-13.579985846081613,-18.867478365440554,-21.86969322953211,-21.869693229532096,
AnyRad_sts_70,-16.489592703032862,-12.29621254427061,-16.489592703032855,-19.08637713062744,-19.086377130627447,
AnyRad_solid_70,-14.537252773014743,-11.026894218903315,-14.537252773014792,-17.520678074024737,-17.52067807402466,
AnyRad_leuk_70,-12.825977615727787,-9.80560451874478,-12.825977615728,-14.142574828901004,-14.142574828901118,
AnyRad_lymp_70,-20.884050598790715,-15.56660193231458,-20.884050598790814,-21.474664578022562,-21.47466457802247,
ChemoOnly_brain_70,-3.5677460557221465,-2.8977747669706773,-3.5677460557221465,-3.8082910433111223,-3.8082910433111223,
ChemoOnly_bone_70,-8.08376414056822,-6.365843490806668,-8.08376414056827,-13.110615323794526,-13.110615323794505,
ChemoOnly_sts_70,-8.182974159994188,-6.74647118292058,-8.182974159994217,-13.137805250116578,-13.137805250116585,
ChemoOnly_solid_70,-8.89660152738331,-7.134309653432247,-8.89660152738331,-12.726227860364546,-12.72622786036456,
ChemoOnly_leuk_70,-11.572100644518642,-9.010497519463968,-11.572100644518592,-11.99281662216466,-11.992816622164703,
ChemoOnly_lymp_70,-6.7910645663910145,-5.74239564095712,-6.791064566390979,-12.137166903797834,-12.137166903797826,
SurgOnly_NoTrt_brain_70,-12.152941827917829,-9.14436058359054,-12.152941827917942,-11.83097582513146,-11.830975825131446,
SurgOnly_NoTrt_bone_70,-3.9114689270019767,-3.260084122330312,-3.9114689270019483,-6.811840341733934,-6.811840341733927,
SurgOnly_NoTrt_sts_70,-7.458893239172312,-5.949083076561124,-7.458893239172298,-10.007319571902265,-10.007319571902272,
SurgOnly_NoTrt_solid_70,-6.526313724471905,-5.438445435527861,-6.526313724471905,-10.074730766544775,-10.074730766544768,
SurgOnly_NoTrt_leuk_70,-7.6185894572350605,-5.947301349913765,-7.618589457235046,-7.063727037334715,-7.063727037334715,
SurgOnly_NoTrt_lymp_70,-0.9004061851882028,-1.3203773997621013,-0.9004061851881886,-4.421533128667264,-4.421533128667264,
AnyRad_brain_80,-26.787978547337296,-19.478494544049326,-26.78797854733721,-27.450738297853945,-27.450738297854027,
AnyRad_bone_80,-20.148776508489398,-14.589138562355767,-20.148776508489483,-23.204868502479528,-23.20486850247954,
AnyRad_sts_80,-17.431922335167087,-13.125227950739323,-17.4319223351672,-21.4476614637614,-21.447661463761456,
AnyRad_solid_80,-15.16994659511387,-11.723047381458827,-15.169946595113998,-20.073616623059436,-20.07361662305955,
AnyRad_leuk_80,-10.453326275351174,-8.126595743313224,-10.453326275351166,-12.841664315288618,-12.841664315288618,
AnyRad_lymp_80,-15.8114810537568,-11.992446735870516,-15.811481053756957,-19.057855398233045,-19.05785539823315,
ChemoOnly_brain_80,-14.06882665442798,-10.568329621476742,-14.068826654428022,-14.687145029423242,-14.687145029423263,
ChemoOnly_bone_80,-8.989445222817153,-7.095948629100171,-8.98944522281706,-14.694308398520022,-14.694308398520057,
ChemoOnly_sts_80,-7.626351140100709,-6.352515243331027,-7.6263511401007165,-13.02115475312884,-13.021154753128847,
ChemoOnly_solid_80,-9.6507743929768,-7.753436560135725,-9.650774392976942,-13.901763613296566,-13.901763613296538,
ChemoOnly_leuk_80,-5.004727017945726,-4.309806957868155,-5.00472701794579,-7.610353423946059,-7.610353423946002,
ChemoOnly_lymp_80,-5.167375267266053,-4.514988381245679,-5.1673752672660385,-11.029960351256683,-11.029960351256705,
SurgOnly_NoTrt_brain_80,-9.990714400399227,-7.562651756258099,-9.990714400399256,-9.946502970296478,-9.946502970296535,
SurgOnly_NoTrt_bone_80,-5.211493538383763,-4.154781440675698,-5.211493538383721,-7.999448557433588,-7.999448557433574,
SurgOnly_NoTrt_sts_80,-4.861356805822652,-4.042166713690023,-4.861356805822616,-7.750832372772187,-7.750832372772223,
SurgOnly_NoTrt_solid_80,-6.718753828697885,-5.5795680263961955,-6.71875382869797,-10.772346013901185,-10.772346013901185,
SurgOnly_NoTrt_leuk_80,0.0,-0.15075994458243258,0.0,0.0,0.0,
SurgOnly_NoTrt_lymp_80,-0.8242045863849654,-1.0834972390256965,-0.8242045863849512,-3.78372379171671,-3.783723791716696,
AnyRad_brain_90,-26.609372210293074,-19.3844341562006,-26.60937221029308,-27.753241900077185,-27.753241900077025,
AnyRad_bone_90,-22.26891122559349,-16.158059092374874,-22.268911225593484,-25.468077807779352,-25.46807780777938,
AnyRad_sts_90,-16.157703735467322,-12.285902319721764,-16.15770373546733,-19.96730037122483,-19.967300371224887,
AnyRad_solid_90,-18.549246255914007,-14.136359473501138,-18.549246255913907,-22.881170256982287,-22.881170256982223,
AnyRad_leuk_90,-8.928163745637079,-6.994948247739281,-8.928163745637079,-12.376037359736458,-12.376037359736415,
AnyRad_lymp_90,-11.334496869152844,-9.013226658038676,-11.334496869152815,-16.667064867640548,-16.667064867640597,
ChemoOnly_brain_90,-13.08095606955765,-9.996707645496436,-13.080956069557672,-14.92964988757845,-14.9296498875784,
ChemoOnly_bone_90,-10.51963233733322,-8.228787770169738,-10.519632337333185,-16.44345700135797,-16.44345700135795,
ChemoOnly_sts_90,-5.690718741107176,-5.05017519523075,-5.6907187411071405,-11.475772216811741,-11.475772216811684,
ChemoOnly_solid_90,-9.46350124115628,-7.8036502028267165,-9.463501241156202,-14.656106915364447,-14.656106915364376,
ChemoOnly_leuk_90,-3.131464204405276,-3.0966798364166337,-3.1314642044054466,-6.779907404511938,-6.779907404512038,
ChemoOnly_lymp_90,-4.216325538180541,-3.869712174486523,-4.216325538180534,-10.061521735586133,-10.061521735585984,
SurgOnly_NoTrt_brain_90,-8.176190496960572,-6.1376840643843735,-8.176190496960594,-8.383292871536547,-8.383292871536575,
SurgOnly_NoTrt_bone_90,-2.06041645148413,-1.9365703583368514,-2.0604164514841017,-5.198565571333319,-5.19856557133334,
SurgOnly_NoTrt_sts_90,NaN,NaN,NaN,NaN,NaN,
SurgOnly_NoTrt_solid_90,-5.9648191638547985,-5.156611599531786,-5.96481916385477,-10.884579321020674,-10.88457932102068,
SurgOnly_NoTrt_leuk_90,-2.0496555475054805,-1.8490760238610022,-2.049655547505452,-1.9895405874479835,-1.9895405874479692,
SurgOnly_NoTrt_lymp_90,0.0,-0.8294604440187072,0.0,-3.4646163830562884,-3.464616383056274,
NoRad_ALL_70,-8.85352285492283,-6.943788932417064,-8.8535228549229,-9.867942773349938,-9.86794277334991,
NoRad_AML_70,-11.76158181971492,-8.90143014468594,-11.761581819714912,-12.754147954915112,-12.75414795491509,
NoRad_OtherLeukemia_70,-18.456241098840522,-14.307069614049034,-18.456241098840515,-17.21104900546989,-17.211049005469867,
NoRad_Astrocytoma_70,-11.056643568197217,-8.41032918351781,-11.05664356819721,-11.122104691336936,-11.122104691336936,
NoRad_Medulloblastoma_70,-4.812952053860172,-3.703885534048773,-4.812952053860172,-3.2966471658591416,-3.2966471658591487,
NoRad_Other CNS_70,-7.747700010236514,-5.838347903893457,-7.747700010236507,-7.510927173853425,-7.510927173853439,
NoRad_HL_70,-6.442532566221772,-5.615885471017428,-6.442532566221743,-12.978497593649259,-12.978497593649294,
NoRad_NHL_70,-5.51461225527477,-4.680024376815567,-5.514612255274741,-9.80654760524547,-9.806547605245484,
NoRad_Kidney_70,-6.95615689584956,-5.531483087632154,-6.956156895849581,-9.844642634009354,-9.84464263400934,
NoRad_NBL_70,-8.380281545225955,-6.9320300790442175,-8.380281545225913,-13.163499975978027,-13.163499975978041,
NoRad_STS_70,-8.589775583301417,-6.954480324325516,-8.589775583301446,-12.412942543158273,-12.412942543158223,
NoRad_Ewings_70,-4.7984369946490375,-4.027268346344876,-4.79843699464903,-9.71395839604498,-9.713958396045001,
NoRad_Osteosarcoma_70,-7.751175126093258,-6.106103281544009,-7.751175126093237,-12.369249307913655,-12.369249307913584,
NoRad_OtherBoneTumor_70,-1.7717435441911675,-1.6245136387598649,-1.7717435441911817,-4.38720242797789,-4.387202427977897,
Rad_ALL_70,-11.90984771078493,-9.126765156030558,-11.909847710784874,-13.11907429598493,-13.119074295985023,
Rad_AML_70,-16.662546156835347,-12.534109716120312,-16.66254615683532,-18.222507712229515,-18.222507712229522,
Rad_OtherLeukemia_70,-26.443567761229275,-19.634585796142815,-26.44356776122929,-26.22954429970681,-26.229544299706806,
Rad_Astrocytoma_70,-25.850595729559743,-18.85375625257766,-25.850595729559764,-26.310212131970474,-26.31021213197054,
Rad_Medulloblastoma_70,-28.706082011028776,-20.836186567379432,-28.706082011028784,-26.74783055254708,-26.747830552547068,
Rad_Other CNS_70,-19.973893944781814,-14.58370007318257,-19.973893944781807,-20.714017118155127,-20.714017118155134,
Rad_HL_70,-23.074897950612964,-17.136024373549716,-23.07489795061302,-22.956182503045234,-22.956182503045156,
Rad_NHL_70,-12.410262459143865,-9.589062888576201,-12.41026245914388,-15.390417507812359,-15.39041750781233,
Rad_Kidney_70,-12.723147614898764,-9.727838642332678,-12.723147614898707,-16.025356558895638,-16.02535655889566,
Rad_NBL_70,-14.052712327021311,-10.764818353344488,-14.052712327021283,-17.494638068655917,-17.494638068655874,
Rad_STS_70,-16.489592703032862,-12.29621254427061,-16.489592703032855,-19.08637713062744,-19.086377130627447,
Rad_Ewings_70,-19.096853096129344,-13.762300841512804,-19.096853096129358,-22.114922529377523,-22.114922529377566,
Rad_Osteosarcoma_70,-13.97658861585898,-10.231178074194887,-13.97658861585898,-17.728229030329615,-17.728229030329626,
Rad_OtherBoneTumor_70,-2.4529144737284128,-2.298081764380001,-2.4529144737283985,-4.721222555269641,-4.721222555269652,
NoRad_ALL_80,-3.5323078326205604,-3.1000800941692077,-3.532307832620603,-6.2995102148202875,-6.2995102148202875,
NoRad_AML_80,-10.884575223278901,-8.439826461384413,-10.884575223278901,-11.961660074789918,-11.961660074789975,
