Group,Age1,Age2,
SurgOnly_NoTrt_lymp_90,-31.830362445708097,-26.357242526329514,
NoRad_ALL_70,-12.303436204272927,-10.418451168433705,
NoRad_AML_70,-23.48394656507019,-21.741692769571102,
NoRad_OtherLeukemia_70,-34.083592395009255,-34.67053885392542,
NoRad_Astrocytoma_70,-17.994786524294703,-17.66224707255661,
NoRad_Medulloblastoma_70,-46.981020011998034,-38.0,
NoRad_Other CNS_70,-28.72841072788146,-30.658407381742734,
NoRad_HL_70,-23.477979287614104,-21.945530894487916,
NoRad_NHL_70,-18.547334403456944,-17.181891111220168,
NoRad_Kidney_70,-17.888991924146232,-17.28224311323921,
NoRad_NBL_70,-19.833645277697826,-19.13039860211221,
NoRad_STS_70,-16.861785296504827,-15.694952975509594,
NoRad_Ewings_70,-26.381485052317707,-22.993497943162865,
NoRad_Osteosarcoma_70,-16.092762620033994,-13.841479917255839,
NoRad_OtherBoneTumor_70,-20.354296020099454,-19.47021065036631,
Rad_ALL_70,-15.467990344416883,-11.29561036935695,
Rad_AML_70,-28.442943749227652,-25.55094121638713,
Rad_OtherLeukemia_70,-42.58445174474584,-41.59385315822729,
Rad_Astrocytoma_70,-30.447084939575717,-27.034803522530638,
Rad_Medulloblastoma_70,-33.13924378644993,-28.828044729718187,
Rad_Other CNS_70,-32.63524563993045,-29.83950828282787,
Rad_HL_70,-25.646467885308212,-25.220496937402388,
Rad_NHL_70,-21.09911128148655,-19.009681599545594,
Rad_Kidney_70,-20.31613433214666,-19.382461184012577,
Rad_NBL_70,-21.68315157553539,-20.83924728040786,
Rad_STS_70,-22.79260192086062,-20.561866316703032,
Rad_Ewings_70,-26.479685317585258,-22.9151264545498,
Rad_Osteosarcoma_70,-26.873767987043955,-23.946187029171753,
Rad_OtherBoneTumor_70,-33.43445163159193,-31.0,
NoRad_ALL_80,-11.716939481175167,-11.0937843154787,
NoRad_AML_80,-22.358038051477415,-20.70794105623211,
NoRad_OtherLeukemia_80,-29.349853045328473,-28.243454309386046,
NoRad_Astrocytoma_80,-16.512193521489287,-16.79158527699137,
NoRad_Medulloblastoma_80,-38.61914549408486,-35.80536899821183,
NoRad_Other CNS_80,-27.094760007570528,-28.142518221465103,
NoRad_HL_80,-20.27996205408501,-19.199157793804737,
NoRad_NHL_80,-17.510688757014144,-16.124275858724168,
NoRad_Kidney_80,-17.07589006758088,-16.33538637706414,
NoRad_NBL_80,-19.3472561191708,-19.305078333756057,
NoRad_STS_80,-17.328233643047618,-15.926305250614092,
NoRad_Ewings_80,-22.310347115615713,-18.96581267307561,
NoRad_Osteosarcoma_80,-17.04071046191922,-14.810657733257415,
NoRad_OtherBoneTumor_80,-19.422415503893113,-18.887479475817834,
Rad_ALL_80,-15.46555387566417,-13.623067565463472,
Rad_AML_80,-27.070075892452678,-25.42962361280722,
Rad_OtherLeukemia_80,-33.1179265885134,-32.59920516121761,
Rad_Astrocytoma_80,-30.130055780988513,-27.263615194265917,
Rad_Medulloblastoma_80,-31.96221306077392,-28.106140610577192,
Rad_Other CNS_80,-32.52623266701278,-30.695203052598153,
Rad_HL_80,-23.811433357440585,-23.450171544907207,
Rad_NHL_80,-20.91301189061941,-18.787036744994204,
Rad_Kidney_80,-23.18454184690902,-22.017177015813516,
Rad_NBL_80,-26.594128942552338,-25.360631478943702,
Rad_STS_80,-24.582580314873603,-22.570138168413592,
Rad_Ewings_80,-26.811687622496777,-23.604040690044478,
Rad_Osteosarcoma_80,-25.784337364048113,-23.075662855448705,
Rad_OtherBoneTumor_80,-39.414463170408794,-38.651794006060776,
NoRad_ALL_90,-13.463581199873296,-12.749804194647552,
NoRad_AML_90,-22.343730817642594,-20.486968117598714,
NoRad_OtherLeukemia_90,-24.903090231866763,-23.630915934107577,
NoRad_Astrocytoma_90,-17.496120725690744,-17.891322315597932,
NoRad_Medulloblastoma_90,-34.2292034903898,-31.86481304878494,
NoRad_Other CNS_90,-24.586078715893287,-25.081745870076944,
NoRad_HL_90,-18.24021148198274,-17.77051213539552,
NoRad_NHL_90,-16.390200264119393,-15.240857429766159,
NoRad_Kidney_90,-16.57939813734251,-15.7276165781362,
NoRad_NBL_90,-19.26108200243523,-19.170949205567013,
NoRad_STS_90,-18.998250399955516,-18.103952660278523,
NoRad_Ewings_90,-22.585408067939824,-19.68346079968527,
NoRad_Osteosarcoma_90,-18.413677855888267,-16.138636518766077,
NoRad_OtherBoneTumor_90,-26.73843189621983,-24.992123634710865,
Rad_ALL_90,-17.278498807460338,-15.172486825408818,
Rad_AML_90,-33.372083129746606,-31.85871178211496,
Rad_OtherLeukemia_90,-27.526444943785094,-25.630251226717853,
Rad_Astrocytoma_90,-30.817508273857186,-28.414201378696127,
Rad_Medulloblastoma_90,-31.419369190686673,-28.466542225302895,
Rad_Other CNS_90,-35.9392745488743,-32.00424538681986,
Rad_HL_90,-22.873183794468375,-22.3575288786935,
Rad_NHL_90,-23.1171740691721,-20.72213860753483,
Rad_Kidney_90,-23.614273100070015,-22.88730020780868,
Rad_NBL_90,-32.093573491012584,-30.715080429760107,
Rad_STS_90,-23.766569954568652,-21.077200925695834,
Rad_Ewings_90,-28.24506566947391,-24.90950237890555,
Rad_Osteosarcoma_90,-36.52236637307308,-33.08074579763491,
Rad_OtherBoneTumor_90,-35.20662501750406,-33.095499771139686,
NoRad_brain_70,-18.002790380366903,-17.77580812811219,
NoRad_bone_70,-15.851704861331228,-13.867577167496918,
NoRad_sts_70,-16.861785296504827,-15.694952975509594,
NoRad_solid_70,-18.143232286173912,-17.638534409921206,
NoRad_leuk_70,-14.273463254168973,-12.276816122631132,
NoRad_lymp_70,-18.8062148588738,-17.184540373312664,
Rad_brain_70,-29.674194471229356,-25.69759799520692,
Rad_bone_70,-25.41229855441761,-22.04615146334286,
Rad_sts_70,-22.79260192086062,-20.561866316703032,
Rad_solid_70,-20.052685245843698,-19.19828313610951,
Rad_leuk_70,-16.388400787907955,-12.013626412025275,
Rad_lymp_70,-23.6141504909712,-22.65576446499461,
NoRad_brain_80,-17.002712460074804,-17.158941753958658,
NoRad_bone_80,-16.87179459931434,-14.781913824633222,
NoRad_sts_80,-17.328233643047618,-15.926305250614092,
NoRad_solid_80,-17.657734860879764,-17.41093040217435,
NoRad_leuk_80,-12.432949625531641,-12.051676760394969,
NoRad_lymp_80,-17.009175828745022,-15.592881438361545,
Rad_brain_80,-29.6302171255751,-26.060604507412023,
Rad_bone_80,-25.620447043101358,-22.455156905464143,
Rad_sts_80,-24.582580314873603,-22.570138168413592,
Rad_solid_80,-23.1479761292253,-22.383762837920756,
Rad_leuk_80,-16.150890689179782,-14.379546022777212,
Rad_lymp_80,-22.14420929524499,-20.897170166821113,
NoRad_brain_90,-17.506930568705094,-17.655501849464656,
NoRad_bone_90,-18.60584177228906,-16.360728161236807,
NoRad_sts_90,-18.998250399955516,-18.103952660278523,
NoRad_solid_90,-17.477945396996937,-17.41491990522905,
NoRad_leuk_90,-13.612715707701106,-12.91993326519399,
NoRad_lymp_90,-15.735273619107168,-14.67421604245024,
Rad_brain_90,-30.400086461571007,-27.247733392655526,
Rad_bone_90,-27.965165404261334,-24.843872740686344,
Rad_sts_90,-23.766569954568652,-21.077200925695834,
Rad_solid_90,-24.879513425333734,-24.09270342612286,
Rad_leuk_90,-18.405229836610417,-16.252136812413674,
Rad_lymp_90,-22.051651995597318,-21.240682062977065,
NoRad_ALL,-12.402312405082682,-12.015132275558784,
NoRad_AML,-21.931089415178626,-20.49625394589622,
NoRad_OtherLeukemia,-25.64689060963159,-23.30879895517827,
NoRad_Astrocytoma,-16.932758415057705,-17.347671293152487,
NoRad_Medulloblastoma,-32.88257260935563,-30.171256576746565,
NoRad_Other CNS,-23.94496189279318,-24.21521470953337,
NoRad_HL,-18.73896203891814,-18.005314148445848,
NoRad_NHL,-16.488235310998633,-15.393662684791252,
NoRad_Kidney,-16.425578039608908,-15.789398101582954,
NoRad_NBL,-19.101872857982244,-19.32982518940417,
NoRad_STS,-17.065303685081503,-16.072955222710185,
NoRad_Ewings,-21.579934100857066,-18.653249029015228,
NoRad_Osteosarcoma,-16.72735178523886,-14.559352907483614,
NoRad_OtherBoneTumor,-19.316388278741535,-18.47589873407326,
Rad_ALL,-14.976792508409943,-13.185465678768082,
Rad_AML,-28.34545994413528,-26.90212846937964,
Rad_OtherLeukemia,-29.953039203749164,-28.158460101042387,
Rad_Astrocytoma,-29.79187152158252,-27.11980109450836,
Rad_Medulloblastoma,-31.24756907557161,-27.823199264700087,
Rad_Other CNS,-33.15228423533879,-30.114674050358794,
Rad_HL,-23.85357629881654,-23.372588796265724,
Rad_NHL,-21.05171779857016,-18.786666549333425,
Rad_Kidney,-21.95957832963451,-21.18667982280352,
Rad_NBL,-25.805021448449097,-24.965697618099725,
Rad_STS,-23.218506083838314,-21.241357358616362,
Rad_Ewings,-26.15543502506094,-22.979201148824338,
Rad_Osteosarcoma,-25.12884313471414,-21.728729984816823,
Rad_OtherBoneTumor,-32.46790505018474,-30.082503631260302,
NoRad_brain,-17.14206515846196,-17.26845697248106,
NoRad_bone,-16.969487528790935,-14.864452001894982,
NoRad_sts,-17.065303685081503,-16.072955222710185,
NoRad_solid,-17.42520255025528,-17.49012098233993,
NoRad_leuk,-12.851456024178297,-12.537098091071698,
NoRad_lymp,-16.070231528839166,-14.815628432540208,
Rad_brain,-29.836652418658474,-26.593029644732724,
Rad_bone,-25.366116327492527,-22.28732342925675,
Rad_sts,-23.218506083838314,-21.241357358616362,
Rad_solid,-22.490820152258436,-21.732319291095664,
Rad_leuk,-16.11469899700471,-14.212488908680143,
Rad_lymp,-22.354195250901526,-21.279710297641635,
ALL grp: 1970s-like,-14.175704820495191,-10.52499359120101,
ALL grp: 1980s SR-like,-13.03860871892175,-11.676119878869784,
ALL grp: 1980s HR-like,-15.393694650908593,-13.18911154676762,
ALL grp: 1990s HR-like,-15.226006529944925,-14.141900129537042,
ALL grp: 1990s SR/Essig,-10.885286030307313,-10.83668170769839,
ALL grp: Other,-14.119032615201455,-13.12419867287889,
ALL grp: Relapse/Transplant,-23.61989439005034,-20.500571506302677,
NHS: Level 1,-12.279300066259651,-11.94444140030268,
NHS: Level 2,-15.397229753245774,-13.997281800515267,
NHS: Level 3,-22.223003682687143,-19.733855697851318,
M-HL grp: Salvage,-31.527238467082626,-29.04466699920723,
M-HL grp: Extended,-26.02937579622617,-24.562019528937938,
M-HL grp: Chest RT>=35 plus chemo,-26.161526427313696,-24.993709029075163,
M-HL grp: Chest RT>=35 no chemo,-26.098943160747318,-24.35096927923162,
M-HL grp: Chest RT<35 plus chemo,-21.643637638369263,-20.603495739087116,
M-HL grp: Chemo without chest RT,-19.89144380583941,-17.965669759191336,
M-HL grp: Other,-16.75458275846421,-14.719850085053274,
F-HL grp: Salvage,-33.75009664620927,-33.16412628451972,
F-HL grp: Extended,-28.159805200256187,-28.661542704055805,
F-HL grp: Chest RT>=35 plus chemo,-27.98687848716134,-28.500575581420343,
F-HL grp: Chest RT>=35 no chemo,-27.62868312434305,-27.99006223047285,
F-HL grp: Chest RT<35 plus chemo,-23.54897479051766,-23.79561407977956,
F-HL grp: Chemo without chest RT,-19.87663769666412,-19.708406625502043,
F-HL grp: Other,-21.253659076236083,-21.023952868986676,
M-HL grp 2: Salvage,-31.527238467082626,-29.04466699920723,
M-HL grp 2: Extended,-26.02937579622617,-24.562019528937938,
M-HL grp 2: Chest RT>=35,-25.491637473570634,-24.149172056929167,
M-HL grp 2: [empty],NaN,NaN,
M-HL grp 2: Chest RT<35 plus chemo,-21.643637638369263,-20.603495739087116,
M-HL grp 2: Chemo without chest RT,-19.89144380583941,-17.965669759191336,
M-HL grp 2: Other,-16.75458275846421,-14.719850085053274,
F-HL grp 2: Salvage,-33.75009664620927,-33.16412628451972,
F-HL grp 2: Extended,-28.159805200256187,-28.661542704055805,
F-HL grp 2: Chest RT>=35,-26.97577193371771,-27.416741916532757,
F-HL grp 2: [empty],NaN,NaN,
F-HL grp 2: Chest RT<35 plus chemo,-23.54897479051766,-23.79561407977956,
F-HL grp 2: Chemo without chest RT,-19.87663769666412,-19.708406625502043,
F-HL grp 2: Other,-21.253659076236083,-21.023952868986676,
M-HL AHOD: Contemporary,-21.202711898137878,-19.50891115682591,
M-HL AHOD: High Chest RT,-25.900008940143394,-24.537685997648275,
M-HL AHOD: Other,-16.72319566474686,-14.740167774995136,
F-HL AHOD: Contemporary,-20.751438099531917,-21.719802958563783,
F-HL AHOD: High Chest RT,-27.712174639179793,-28.334123469179218,
F-HL AHOD: Other,-22.847810585533693,-23.492536631832323,
M-HL AHOD2: Contemporary with RT,-22.25479200026335,-20.744841322014295,
M-HL AHOD2: Contemporary without RT,-21.207214481104664,-18.77928220506218,
M-HL AHOD2: High Chest RT,-25.900008940143394,-24.537685997648275,
M-HL AHOD2: Other,-16.72319566474686,-14.740167774995136,
F-HL AHOD2: Contemporary with RT,-23.205927509762958,-23.8798646863711,
F-HL AHOD2: Contemporary without RT,-19.82318485011698,-20.00117296080429,
F-HL AHOD2: High Chest RT,-27.712174639179793,-28.334123469179218,
F-HL AHOD2: Other,-22.847810585533693,-23.492536631832323,
M-ALL grp: 1970s-like,-15.280847296277145,-11.643429433725501,
M-ALL grp: 1980s SR-like,-15.256863224429523,-13.009631290182512,
M-ALL grp: 1980s HR-like,-17.111487947589424,-14.432572365324965,
M-ALL grp: 1990s HR-like,-16.6334509373102,-14.886110155706035,
M-ALL grp: 1990s SR/Essig,-13.604182773256895,-12.37062146856563,
M-ALL grp: Other,-15.84064917820735,-14.410055986436966,
M-ALL grp: Relapse/Transplant,-20.05140527573966,-18.355293444975445,
F-ALL grp: 1970s-like,-13.732718417976614,-10.163547142421322,
F-ALL grp: 1980s SR-like,-13.777314267621755,-12.046126490746445,
F-ALL grp: 1980s HR-like,-16.38973957709075,-14.033475777074266,
F-ALL grp: 1990s HR-like,-15.87524842282506,-15.305782311934173,
F-ALL grp: 1990s SR/Essig,-10.85933956140748,-11.001768657586467,
F-ALL grp: Other,-14.81663475745897,-13.75950599352555,
F-ALL grp: Relapse/Transplant,-24.060562052801643,-21.126957733421158,
