Group,Age1,Age2,
NoRad_STS_70,-13.145685349593727,-11.930286179441332,
NoRad_Ewings_70,-16.571624640666073,-14.499999301090398,
NoRad_Osteosarcoma_70,-13.041741753474383,-10.899105070370771,
NoRad_OtherBoneTumor_70,-10.190771115424369,NaN,
Rad_ALL_70,-10.653171376741165,-7.805984364669381,
Rad_AML_70,-20.61938613722524,-17.433387245034915,
Rad_OtherLeukemia_70,-30.847985760715318,-27.35252619036595,
Rad_Astrocytoma_70,-26.544707447377835,-21.69891554309852,
Rad_Medulloblastoma_70,-27.862454991261817,-23.57500571150075,
Rad_Other CNS_70,-24.8709747032857,-21.73928939663653,
Rad_HL_70,-23.43717648653435,-22.800530862366898,
Rad_NHL_70,-16.94864539745485,-15.129695275940847,
Rad_Kidney_70,-17.184945982421446,-15.847818074590101,
Rad_NBL_70,-18.264850405199493,-17.41018322657803,
Rad_STS_70,-19.379164775220918,-17.035661286148063,
Rad_Ewings_70,-21.959033687839657,-18.595940332688926,
Rad_Osteosarcoma_70,-21.0309376182133,-17.5834766695914,
Rad_OtherBoneTumor_70,NaN,NaN,
NoRad_ALL_80,-8.145881113263451,-7.2300924049053465,
NoRad_AML_80,-15.39034539074834,-13.75120061122208,
NoRad_OtherLeukemia_80,-19.578353585549625,-16.608557973985626,
NoRad_Astrocytoma_80,-12.388250444253467,-11.672730565618533,
NoRad_Medulloblastoma_80,-22.662257566743513,NaN,
NoRad_Other CNS_80,-17.797095779853677,NaN,
NoRad_HL_80,-15.486798080142627,-13.82156289100796,
NoRad_NHL_80,-13.230449563452805,-11.674901945912044,
NoRad_Kidney_80,-13.567688254007567,-12.811519987530492,
NoRad_NBL_80,-16.132488283147353,-15.442860603224371,
NoRad_STS_80,-13.367723986198,-12.02221506254886,
NoRad_Ewings_80,-16.70308359680776,-14.15761363955548,
NoRad_Osteosarcoma_80,-14.279578875085706,-12.097716282251083,
NoRad_OtherBoneTumor_80,-10.90136849561519,NaN,
Rad_ALL_80,-11.7406951467384,-9.44177159332548,
Rad_AML_80,-21.297764958656536,-18.522542686638218,
Rad_OtherLeukemia_80,-22.483729164939554,-19.464450246433863,
Rad_Astrocytoma_80,-26.572370089426826,-21.978294344785972,
Rad_Medulloblastoma_80,-28.050449847693535,-24.294738477461802,
Rad_Other CNS_80,-26.755563719908167,-23.835671204637467,
Rad_HL_80,-21.45639894861333,-20.588766875495605,
Rad_NHL_80,-16.771714493004755,-14.95987230577609,
Rad_Kidney_80,-19.69279680530523,-17.867152455089553,
Rad_NBL_80,-21.882835946624734,-20.751182923395653,
Rad_STS_80,-21.564741613103962,-19.10539622710376,
Rad_Ewings_80,-22.664360317372598,-19.28062539002962,
Rad_Osteosarcoma_80,-17.30803183321513,-14.927277459540948,
Rad_OtherBoneTumor_80,-23.510115495671617,NaN,
NoRad_ALL_90,-8.916386085818228,-8.105785948967617,
NoRad_AML_90,-15.943777301443212,-14.191921822073299,
NoRad_OtherLeukemia_90,-17.12580516063738,-14.842528551389773,
NoRad_Astrocytoma_90,-12.8987115391518,-12.135590123332472,
NoRad_Medulloblastoma_90,-23.501380781003935,-19.880909744263192,
NoRad_Other CNS_90,-17.253857015212045,-16.4476807040954,
NoRad_HL_90,-13.930580109170172,-12.554206432721905,
NoRad_NHL_90,-12.459497473498542,-11.168630468880435,
NoRad_Kidney_90,-13.002946026610761,-12.346703975411872,
NoRad_NBL_90,-16.272529234619064,-15.561724392284011,
NoRad_STS_90,-13.947913228524817,-12.63468465180913,
NoRad_Ewings_90,-17.6799290933645,-15.032739685930272,
NoRad_Osteosarcoma_90,-15.07339467397163,-12.663961686610197,
NoRad_OtherBoneTumor_90,-18.124789885992936,-16.28654052267714,
Rad_ALL_90,-12.468682764356053,-10.249616593986651,
Rad_AML_90,-27.471095087955202,-24.86232587873228,
Rad_OtherLeukemia_90,-20.768331328889367,-18.063655115581003,
Rad_Astrocytoma_90,-26.585579532825513,-22.337731007444276,
Rad_Medulloblastoma_90,-28.143046297480257,-24.807897080757378,
Rad_Other CNS_90,-29.88097677491234,-26.204302727718428,
Rad_HL_90,-19.017011927294835,-18.002794315495056,
Rad_NHL_90,-18.19820396466398,-16.06046495733829,
Rad_Kidney_90,-19.53218186627006,-17.715546990384027,
Rad_NBL_90,-26.593775502739486,-25.106153660752533,
Rad_STS_90,-19.958814566595144,-17.127595534976226,
Rad_Ewings_90,-23.444325752864643,-20.31881912300452,
Rad_Osteosarcoma_90,-23.410541175000283,-19.26921095336552,
Rad_OtherBoneTumor_90,-25.542721867437525,-23.263692164445427,
NoRad_brain_70,-12.9905441992067,-11.863083917405339,
NoRad_bone_70,-13.179171092969117,-11.151798223890028,
NoRad_sts_70,-13.145685349593727,-11.930286179441332,
NoRad_solid_70,-14.660850736418276,-14.021424733471635,
NoRad_leuk_70,-10.255325983420901,-8.543867567980975,
NoRad_lymp_70,-14.93095600131125,-13.398240383552732,
Rad_brain_70,-26.604291998180734,-22.055958735648613,
Rad_bone_70,-21.557048555522293,-18.194994070388123,
Rad_sts_70,-19.379164775220918,-17.035661286148063,
Rad_solid_70,-17.6329346998349,-16.508487250742473,
Rad_leuk_70,-11.57296310190458,-8.63855039116136,
Rad_lymp_70,-21.679272533131655,-20.599745777116834,
NoRad_brain_80,-13.205768569231768,-12.237396868988313,
NoRad_bone_80,-14.562733860861643,-12.389746906107744,
NoRad_sts_80,-13.367723986198,-12.02221506254886,
NoRad_solid_80,-14.89947380849889,-14.21609456420542,
NoRad_leuk_80,-9.039576148264901,-7.997779799494618,
NoRad_lymp_80,-13.81830201855878,-12.195697470847842,
Rad_brain_80,-27.03169267416908,-22.86009796485068,
Rad_bone_80,-21.953362009617255,-18.720118591720514,
Rad_sts_80,-21.564741613103962,-19.10539622710376,
Rad_solid_80,-20.35404560020195,-18.717914117973226,
Rad_leuk_80,-12.770516872023396,-10.346796914001866,
Rad_lymp_80,-20.066338780114823,-18.852739977073025,
NoRad_brain_90,-13.896235033610168,-12.883590416577334,
NoRad_bone_90,-15.852303600207765,-13.432280112703516,
NoRad_sts_90,-13.947913228524817,-12.63468465180913,
NoRad_solid_90,-14.907743618626826,-14.26488470734811,
NoRad_leuk_90,-9.575513324276233,-8.63794147180081,
NoRad_lymp_90,-12.83295935976122,-11.483780915056773,
Rad_brain_90,-27.894559260385996,-24.07414169863744,
Rad_bone_90,-23.819352672056304,-20.772099418584173,
Rad_sts_90,-19.958814566595144,-17.127595534976226,
Rad_solid_90,-21.840069521334986,-20.014039809434237,
Rad_leuk_90,-14.234719829954226,-11.850974236251533,
Rad_lymp_90,-18.90473845198809,-17.72468437947723,
NoRad_ALL,-8.671485060277972,-7.827278648534381,
NoRad_AML,-15.794649345894065,-14.096671414748325,
NoRad_OtherLeukemia,-18.165446247565516,-15.537856008813831,
NoRad_Astrocytoma,-12.73196676425628,-11.977242873769615,
NoRad_Medulloblastoma,-23.134133791296172,-19.47028340158456,
NoRad_Other CNS,-17.27612933468601,-16.31689236662864,
NoRad_HL,-14.831406332995948,-13.365973458816866,
NoRad_NHL,-12.780278123913314,-11.384027010558716,
NoRad_Kidney,-13.300318843941668,-12.598903531727558,
NoRad_NBL,-16.115098443792277,-15.419990394335134,
NoRad_STS,-13.410612121614106,-12.13186302433747,
NoRad_Ewings,-17.248690141546412,-14.697427469354347,
NoRad_Osteosarcoma,-14.28409826984171,-12.026869763899544,
NoRad_OtherBoneTumor,-13.63455781036748,-12.518948897975761,
Rad_ALL,-11.645169798488629,-9.270264675047255,
Rad_AML,-23.701785290201354,-20.96736519635617,
Rad_OtherLeukemia,-23.367699169755717,-20.206709566774396,
Rad_Astrocytoma,-26.56680455867364,-22.057135014278728,
Rad_Medulloblastoma,-28.08479296150593,-24.542528668311952,
Rad_Other CNS,-28.012516496577106,-24.778703659990825,
Rad_HL,-21.368808457795502,-20.436593338661794,
Rad_NHL,-17.076727178463912,-15.21482366368051,
Rad_Kidney,-18.930749244143556,-17.290421889028767,
Rad_NBL,-22.1103722127379,-20.932550853170472,
Rad_STS,-20.367794246349668,-17.859439970067747,
Rad_Ewings,-22.663208778533612,-19.382163284224355,
Rad_Osteosarcoma,-20.234797699535367,-16.978784297075983,
Rad_OtherBoneTumor,-24.179799916878377,-21.885644487667022,
NoRad_brain,-13.652559350894258,-12.657917407857719,
NoRad_bone,-14.801515699314175,-12.569012556348618,
NoRad_sts,-13.410612121614106,-12.13186302433747,
NoRad_solid,-14.874395237058382,-14.218800807560322,
NoRad_leuk,-9.464401441111367,-8.475491821836108,
NoRad_lymp,-13.328839814562132,-11.871717164825334,
Rad_brain,-27.367367075791318,-23.358411378669,
Rad_bone,-22.373409495002505,-19.174856076099154,
Rad_sts,-20.367794246349668,-17.859439970067747,
Rad_solid,-20.027785830713793,-18.52470650824061,
Rad_leuk,-12.892570603591654,-10.402589965390135,
Rad_lymp,-20.321173541451543,-19.116339191816255,
ALL grp: 1970s-like,-9.568991001291826,-6.925016002193178,
ALL grp: 1980s SR-like,-9.10342722142539,-7.572019703583141,
ALL grp: 1980s HR-like,-11.146220725184255,-8.862430570977738,
ALL grp: 1990s HR-like,-9.70363149250549,-8.646367244232426,
ALL grp: 1990s SR/Essig,-7.6182174741950295,-6.860959351666494,
ALL grp: Other,-9.588291360781321,-8.477417072459717,
ALL grp: Relapse/Transplant,-18.23120250138712,-14.496094332536336,
NHS: Level 1,-8.966522724665477,-8.240844303459106,
NHS: Level 2,-13.711893065773094,-12.247673035111934,
NHS: Level 3,-20.9210532046529,-18.27892033308884,
M-HL grp: Salvage,-26.702577124289995,-24.153669743176252,
M-HL grp: Extended,-22.628913992180905,-21.308094564896265,
M-HL grp: Chest RT>=35 plus chemo,-22.247478027238135,-20.946233004451376,
M-HL grp: Chest RT>=35 no chemo,-21.43232251245563,-20.098244022991825,
M-HL grp: Chest RT<35 plus chemo,-17.274441858519413,-15.765700399024674,
M-HL grp: Chemo without chest RT,-13.98568138006569,-12.038252189691802,
M-HL grp: Other,-14.170639909126733,-12.846143721271918,
F-HL grp: Salvage,-29.694035002859277,-29.23211150230278,
F-HL grp: Extended,-25.579701335939056,-26.132153620822287,
F-HL grp: Chest RT>=35 plus chemo,-24.67421774657822,-25.01686136005249,
F-HL grp: Chest RT>=35 no chemo,-23.977095738296132,-24.475407810865303,
F-HL grp: Chest RT<35 plus chemo,-19.580219821249,-19.194614880009183,
F-HL grp: Chemo without chest RT,-14.944195957439751,-13.91137379080384,
F-HL grp: Other,-16.05540657663885,-15.367592704766043,
M-HL grp 2: Salvage,-26.702577124289995,-24.153669743176252,
M-HL grp 2: Extended,-22.628913992180905,-21.308094564896265,
M-HL grp 2: Chest RT>=35,-21.909969801644117,-20.607777833500748,
M-HL grp 2: [empty],NaN,NaN,
M-HL grp 2: Chest RT<35 plus chemo,-17.274441858519413,-15.765700399024674,
M-HL grp 2: Chemo without chest RT,-13.98568138006569,-12.038252189691802,
M-HL grp 2: Other,-14.170639909126733,-12.846143721271918,
F-HL grp 2: Salvage,-29.694035002859277,-29.23211150230278,
F-HL grp 2: Extended,-25.579701335939056,-26.132153620822287,
F-HL grp 2: Chest RT>=35,-24.3733654261474,-24.789014536356586,
F-HL grp 2: [empty],NaN,NaN,
F-HL grp 2: Chest RT<35 plus chemo,-19.580219821249,-19.194614880009183,
F-HL grp 2: Chemo without chest RT,-14.944195957439751,-13.91137379080384,
F-HL grp 2: Other,-16.05540657663885,-15.367592704766043,
M-HL AHOD: Contemporary,-15.215392774610066,-13.596653786533647,
M-HL AHOD: High Chest RT,-23.08594320640134,-21.652282737310532,
M-HL AHOD: Other,-14.303035222104235,-12.96651482202705,
F-HL AHOD: Contemporary,-16.432032268749076,-15.859066610385266,
F-HL AHOD: High Chest RT,-25.736416540536965,-26.158893053511566,
F-HL AHOD: Other,-19.19653589652612,-18.672256800698133,
M-HL AHOD2: Contemporary with RT,-15.986246538302952,-14.457089808288892,
M-HL AHOD2: Contemporary without RT,-13.098098296894799,-11.243234838772207,
M-HL AHOD2: High Chest RT,-23.08594320640134,-21.652282737310532,
M-HL AHOD2: Other,-14.303035222104235,-12.96651482202705,
F-HL AHOD2: Contemporary with RT,-17.82491134109594,-17.42711730391343,
F-HL AHOD2: Contemporary without RT,-13.907134718838808,-12.907109260740562,
F-HL AHOD2: High Chest RT,-25.736416540536965,-26.158893053511566,
F-HL AHOD2: Other,-19.19653589652612,-18.672256800698133,
M-ALL grp: 1970s-like,-10.234038406587771,-7.063172796812775,
M-ALL grp: 1980s SR-like,-9.528454599534758,-7.630789755283487,
M-ALL grp: 1980s HR-like,-11.668615578355908,-8.864682513625825,
M-ALL grp: 1990s HR-like,-10.165448177471928,-8.710849483923237,
M-ALL grp: 1990s SR/Essig,-8.328504072064678,-7.043415757493985,
M-ALL grp: Other,-10.204447081664393,-8.625342420626408,
M-ALL grp: Relapse/Transplant,-18.415006702243677,-16.865702442377284,
F-ALL grp: 1970s-like,-8.885797170534572,-6.805770699537957,
F-ALL grp: 1980s SR-like,-8.544370194634276,-7.5110766632927195,
F-ALL grp: 1980s HR-like,-10.433278897128336,-8.867378247630924,
F-ALL grp: 1990s HR-like,-8.861134311788119,-8.516621115483314,
F-ALL grp: 1990s SR/Essig,-6.845793126983625,-6.655803443019185,
F-ALL grp: Other,-8.747029793010958,-8.259329383234101,
F-ALL grp: Relapse/Transplant,-17.175461021406228,-14.363001024631487,
